PriceUpdateDate,ItemCode,ItemName,ManufacturerName,ManufactureCountry,ManufacturerItemDescription,UnitQty,Quantity,UnitOfMeasure,blsWeighted,QtyInPackage,ItemPrice,UnitOfMeasurePrice,AllowDiscount,ItemStatus
2025-04-29,7290014608023,סמבוכל תמצית קלאסי 120 מל,פרמה גורי,,תמצית פרי סמבוק שחור,,120.00,0.00,0,1.00,70.90,0.59,1,0
2025-07-01,42246640,ניוואה דאו רול און לאשה טאלק סנסניישן,אלפא,גרמניה,ניוואה דאודורנט רול און פאוודר טאצ' לאישה,מיליליטר,50.00,"100 מ""ל",0,1.00,21.90,0.00,1,0
2025-04-24,078522030270,גייסון גל רחצה עץ התה 887 מל,K-CARE,ארצות הברית,ג'ל רחצה עץ התה,מיליליטר,887.00,"100 מ""ל",0,1.00,105.90,0.00,1,0
2025-04-15,7290120931084,לייף מארז 3 מכנסיים ארוכים 3-6 דובדבן,מיננה,סין,לייף בייביז מארז 3 מכנסיים ארוכים 3-6 דובדבן,,3.00,0.00,0,1.00,48.90,16.30,1,0
2025-03-31,7290113860308,לייף וולנס שקדים קלויים 50 גרם,לייף,יוון,שקדים קלויים מומלחים TO GO,גרם,50.00,100 גרם,0,1.00,7.90,0.00,1,0
2025-08-15,8006540075159,פמפרס הרמוני חיתולים שלב 6 22 יח,General,גרמניה,"חיתולים מידה 6 +13 ק""ג",,22.00,0.00,0,1.00,57.40,2.63,1,0
2025-08-15,8700216227742,אולוויז פלטינום תחבושות לילה בטוח 12 יח,דיפלומט,גרמניה,פלטינום דואו - תחבושת הגיינית עם כנפיים,,12.00,0.00,0,1.00,27.90,2.32,1,0
2025-04-09,8001841077949,פמפרס מגבונים לחים לרעננות רביעייה,דיפלומט,גרמניה,מגבונים לחים לרעננות,,4.00,0.00,0,1.00,24.90,6.22,1,0
2025-03-18,7290015848886,אולטרסול תחליב קידס 50/250,General,ישראל,תחליב הגנה לילדים SPF50,מיליליטר,250.00,"100 מ""ל",0,1.00,65.90,0.00,1,0
2025-04-28,7290014720893,קמילוטרקט אל סבון 400 מל,סקין אנד מור,ישראל,אל סבון קמומיל-מרוה,מיליליטר,400.00,"100 מ""ל",0,1.00,53.90,0.00,1,0
2025-04-15,7290120931275,לייף מארז 5 בגדי גוף 3-6 בנות קצר,מיננה,סין,מארז 5 בגדי גוף 3-6 בנות קצר,,5.00,0.00,0,1.00,99.90,19.98,1,0
2025-04-29,766961302880,HSN אקטיויט 100 טבליות,ויטליטי,,HSN 100 עם פנטוטנט וקולגן,,100.00,0.00,0,1.00,186.90,1.86,1,0
2025-04-29,7290118203773,לייף משחת החתלה תינוק במרקם פסטה 100 גרם,שיק תעשיות תמרוקים,,משחת החתלה במרקם פסטה,,100.00,0.00,0,1.00,16.90,0.16,1,0
2025-04-28,7290017490533,נוטריקר קורדיספס 60 כמוסות,מרשל,ישראל,קורדיספס,,60.00,0.00,0,1.00,170.90,2.84,1,0
2025-03-31,7290118201045,וולנס PRO חטיף חלבון בוטנים ושוקולד מריר,לייף,ישראל,PRO חטיף עשיר בחלבון בוטנים ושוקולד מריר,גרם,35.00,100 גרם,0,1.00,7.90,0.00,1,0
2025-06-01,5410103161617,לוריאל פעולה משולשת יבש ועדין,לוריאל,,TRIPLE ACTIVE קרם יום עם הפעולה המשולשת לעור יבש,מיליליטר,50.00,"100 מ""ל",0,1.00,53.00,0.01,1,0
2025-04-09,3574661491806,ליסטרין אדוונס וויט שטיפת פה 500 מל  חדש,General,איטליה,ADVANCED WHITE שטיפת פה עם פעולה כפולה,מיליליטר,500.00,"100 מ""ל",0,1.00,30.90,0.00,1,0
2025-04-09,3014260262709,ונוס סכין גילוח רביעייה,General,,מחסנית סכיני גילוח לנשים רב פעמי,,4.00,0.00,0,1.00,51.90,12.97,1,0
2025-04-09,7290108353440,אורביטול צמד מברשות שיניים 12000 סיבים,החברה הדרומית,סין,"מברשות שיניים 12,000 סיבים לחניכיים מודלקות ומדממות",,2.00,0.00,0,1.00,30.90,15.45,1,0
2025-04-09,7290005418709,נטורל.פ ברגע קרם לחות תלתלים טבעיים,General,,לחות מעצבת במרקם ג'ל לקיבוע תלתלים,מיליליטר,400.00,"100 מ""ל",0,1.00,27.90,0.00,1,0
2024-04-04,4059729349262,אנסנס לק בסיס,General,לוקסמבורג,לק בסיס,,1.00,0.00,0,1.00,8.00,8.00,1,0
2025-06-19,7290113823204,לייף לק IL 340,General,לוקסמבורג,לק IL 340,,1.00,0.00,0,1.00,11.90,11.90,1,0
2025-04-09,7290019780113,נועה קירל מסכה לשיער ללא שטיפה חומצה היל,General,ישראל,מסכה לשיער ללא שטיפה עם חומצה היאלורונית,מיליליטר,250.00,"100 מ""ל",0,1.00,60.90,0.00,1,0
2025-08-11,8423207210942,סלים דליס טופינג פירות יער,שסטוביץ,ספרד,טופינג - חטיף רב דגנים מצופה שוקולד לבן ופירות יער,גרם,90.00,100 גרם,0,1.00,16.90,0.00,1,0
2025-08-15,8700216302517,ה&ש שמפו שליטה בשמנוניות מועשר בפרי הדר,דיפלומט,צרפת,שמפו שליטה בשמנוניות מועשר בפרי הדר,מיליליטר,300.00,"100 מ""ל",0,1.00,21.90,0.00,1,0
2025-05-31,7290106961739,לייף סידן לעיסה 500 מג+ויטמין D תפוז,לייף,גרמניה,סידן וויטמין D3 בטעם תפוז,,60.00,0.00,0,1.00,49.90,0.83,1,0
2025-04-09,8700216134644,'אריאל קפסולות גל לכביסה 50 יחידות,דיפלומט,צרפת,קפסולות ג'ל לכביסה Allin1,,50.00,0.00,0,1.00,77.90,1.55,1,0
2025-04-09,4056800778911,קולסטון קיט 7/1 בלונד בינוני אפרפר,דיפלומט,גרמניה,Infinite glow קרם לצביעה לשיער 7/1 בלונד בינוני אפרפר,,0.00,0.00,0,1.00,42.90,42.90,1,0
2025-04-09,7290109922096,דזיטול מחטא בגדים 1 ליטר,יעקובי,,מחטא בגדים,ליטר,1.00,1 ליטר,0,1.00,25.90,25.90,1,0
2025-04-09,7290000202495,שקמה סופגן L,General,,סופגנים EXTRA SUPER PLUS מידה LARGE,,20.00,0.00,0,1.00,53.90,2.69,1,0
2025-07-07,7290112915351,מקס ברנר חטיף חלבון קרמל מלוח ושוקולד חל,שסטוביץ,ישראל,שוקולד חלב ממולא בקרם נוגט מלוח עם שבבי קרמל מועשר בחלבון ופתיתי סויה קראנצ'ים,גרם,60.00,100 גרם,0,1.00,18.90,0.00,1,0
2025-04-09,7290112192998,סטייל מתולתלות קרם לחות לשיער מקורזל 400,גורי,ישראל,מתולתלות קרם לחות לשיער מקורזל,מיליליטר,400.00,"100 מ""ל",0,1.00,43.90,0.00,1,0
2025-06-01,7290012350245,קרליין REVIVAL  קרם יום SPF15,אגיס,,REVIVAL קרם יום SPF15,מיליליטר,50.00,"100 מ""ל",0,1.00,142.00,0.02,1,0
2025-04-29,7290019444138,אלטמן ביוטין גלי בינס 1000 מקג 60 סוכריו,אלטמן,ישראל,"ביוטין 1000 מק""ג סוכריות ג'לי ללעיסה בטעם תות",,60.00,0.00,0,1.00,80.90,1.34,1,0
2025-04-09,7290112005540,אקטיב פרש מילוי למכשיר בניחוח יסמין לבן,רקיט בנקיזר,פולין,אקטיב פרש מילוי למכשיר אוטומטי מנטרל ריחות בניחוח יסמין לבן וטל בוקר,,1.00,0.00,0,1.00,22.90,22.90,1,0
2025-08-15,5017634005979,גון פרידה פריז איז קרלז מרכך לשיער מתולת,General,צרפת,פריז איז קרלז מרכך לשיער מתולתל,מיליליטר,250.00,"100 מ""ל",0,1.00,40.90,0.00,1,0
2025-04-25,7290109441924,לייף מגבונים רביעייה 64 יח NATURAL,עלבד,ישראל,מגבוני נטורל לתינוקות ללא בישום SENSITIVE,,4.00,0.00,0,1.00,26.90,6.72,1,0
2025-05-28,7290118209669,לייף פייס איט- מוס ניקוי פנים לעור רגיל,General,ישראל,FACE IT מוס ניקוי פנים לעור רגיל,מיליליטר,150.00,"100 מ""ל",0,1.00,29.90,0.00,1,0
2025-07-02,7290106722415,ממולדה שוקולד פרה לבן במילוי קרם טעם תות,שטראוס גרופ,ישראל,ממולדה לבנה - שוקולד לבן ושוקולד חלב במילוי קרם בטעם תות,,100.00,0.00,0,1.00,11.90,0.11,1,0
2025-08-15,7290103124601,פלמוליב ס.נוזלי 750 מל חלב ודבש,שסטוביץ,,תחליב רחצה מועשר ברכיבים איכותיים של חלב ודבש,מיליליטר,750.00,"100 מ""ל",0,1.00,28.90,0.00,1,0
2025-04-09,8710103992998,אוונט מוצץ 0-6 אולטרה אייר אננס ינשוף,כמיפל,הולנד,אולטרה אייר מוצצים 0-6 חודשים,,2.00,0.00,0,1.00,55.90,27.95,1,0
2025-07-13,7290118209218,סו.קו קשת לניקוי הפנים בצבע ורוד,General,סין,קשת לניקוי הפנים בצבע ורוד,,0.00,0.00,0,1.00,25.00,25.00,1,0
2025-04-15,7290119916788,לייף מארז 3 מכנסיים ארוכים 12-18 בנות,מיננה,סין,מארז מכנסיים ארוכים 12-18 בנות,,1.00,0.00,0,1.00,48.90,48.90,1,0
2024-09-16,8809738312728,ביוטי אוף גוסאון סרום למראה עור זוהר,General,קוריאה הדרומית,סרום למראה עור זוהר,מיליליטר,30.00,"100 מ""ל",0,1.00,79.90,0.02,1,0
2025-04-15,7290119919130,לייף בייביז קייס למוצץ מסיליקון צבע תכלת,PROSEEKERS LIFE,ישראל,קייס למוצץ מסיליקון צבע תכלת,,0.00,0.00,0,1.00,19.90,19.90,1,0
2025-08-15,8006540456484,אולד ספייס גל רחצה TIGERCLAW,דיפלומט,צרפת,ג'ל רחצה TIGERCLAW,מיליליטר,400.00,"100 מ""ל",0,1.00,22.90,0.00,1,0
2025-08-11,4011800633516,קורני שוקולד מריר מעולה 58% קקאו 6*1,סידס,,חטיף דגנים עם שוקולד מריר מעולה,,6.00,0.00,0,1.00,16.90,2.81,1,0
2025-04-09,7290104963650,סופטקר שמפו אל-דמע 1 ליטר,החברה הדרומית,ישראל,שמפו אל-דמע,ליטר,1.00,1 ליטר,0,1.00,20.90,20.90,1,0
2025-05-28,7290121164092,סבוקלם סאן פרוטקט תחליב הגנה לפניםSPF50+,טטרה פארם,ישראל,סאן פרוטקט תחליב הגנה לפנים SPF50+,מיליליטר,50.00,"100 מ""ל",0,1.00,119.90,0.02,1,0
2025-05-05,5000488003000,רסקיו רמדי ספריי 20 מל,פרמה גורי,בריטניה,רמדי ספריי לשתייה על בסיס תמציות פרחי באך,,20.00,0.00,0,1.00,105.90,5.29,1,0
2025-04-24,7290115660647,סבוקלם CICA סרום מתקן 30 מל,טטרה פארם,קוריאה הדרומית,CICA סרום מתקן,מיליליטר,30.00,"100 מ""ל",0,1.00,100.90,0.03,1,0
2025-04-09,7350075693564,THE HUMBLE פראוד מברשת שיניים למבוגרים,זר הייטק,סין,פראוד מברשת שיניים במבוק למבוגרים סופט - בצבעי הקשת,,0.00,0.00,0,1.00,22.90,22.90,1,0
2025-04-24,4001638096652,וולדה בייבי דרמה קרם החתלה נטופית לבנה,סמואלוב,גרמניה,בייבי דרמה קרם נטופית לבנה לאזור החיתול,מיליליטר,50.00,"100 מ""ל",0,1.00,75.90,0.01,1,0
2025-08-15,7290104962660,קרליין דאו ספריי + 0% 200 מל,General,ישראל,דאו ספריי+ 0% אלומיניום,מיליליטר,200.00,"100 מ""ל",0,1.00,14.90,0.00,1,0
2025-04-09,7290115480368,קולור קאצר 22 דפים לוכדי צבע למכונת כביס,גורי,אירלנד,דפים לוכדי צבע למכונת כביסה,,22.00,0.00,0,1.00,22.90,1.04,1,0
2025-01-17,3666057014871,קלרינס ONE STEP לניקוי הפנים,אלפא,,ONE STEP מי פנים לניקוי הפנים,מיליליטר,200.00,"100 מ""ל",0,1.00,218.00,0.01,1,0
2025-05-15,3331300097382,סטרימר תרסיס אף מי מלח היפרטוני 50 מל,שסטוביץ,צרפת,תרסיס מי מלח היפרטוני לאף סתום,,50.00,0.00,0,1.00,60.90,1.21,1,0
2025-08-15,7290019502135,MEN שמפו וגל רחצה 3 ב-1 בניחוח מרענן,מדי פישר,ישראל,MEN שמפו וג'ל רחצה 3 ב-1 בניחוח גברי ומרענן,מיליליטר,700.00,"100 מ""ל",0,1.00,20.90,0.00,1,0
2025-06-01,30177154,אססי אקספרסי לק לייבוש מהיר בדקה -  10,לוריאל,ספרד,EXPRESSIE לק לייבוש מהיר בדקה - 10,,0.00,0.00,0,1.00,36.00,36.00,1,0
2025-07-01,9001616702983,מאם בקבוק 330 מל סגול,General,,בקבוק הזנה לתינוק 4+ סגול,,0.00,0.00,0,1.00,54.90,54.90,1,0
2025-08-15,9319871001391,וויט גלו משחת שיניים מולקולות מיסלריות,כמיפל,סין,משחת שיניים מלבינה  בעלת מולקולות הלבנה מיסלריות פעילות,גרם,115.00,100 גרם,0,1.00,35.90,0.00,1,0
2025-08-15,7290000199313,קוטקס יאנג תחבושות עם כנפיים נורמל 28,General,,יאנג תחבושות עם כנפיים נורמל לנוע בבטחון,,28.00,0.00,0,1.00,21.90,0.78,1,0
2025-08-15,7290015424882,פמינה מגבונים אינטימיים 20 יח TO GO,כ.צ.ט,,חמוציות TO GO היפואלרגני PH3.5,,20.00,0.00,0,1.00,15.90,0.79,1,0
2025-03-20,7290120937055,לייף מגבונים לניקוי הידיים והפנים 10 יח,עלבד,ישראל,מגבונים לניקוי הידיים והפנים דמויות,,10.00,0.00,0,1.00,4.90,0.49,1,0
2025-06-01,9007867729823,יובנה סקין נובה SC סרום 30 מל,לילית,,SKIN NOVA SC סרום,מיליליטר,30.00,"100 מ""ל",0,1.00,459.00,0.15,1,0
2025-04-09,7290111341496,דיפנד תחבושות לנשים לבריחת שתן - לייט,חוגלה,ישראל,תחבושות עם כנפיים לבריחת שתן - לייט,,14.00,0.00,0,1.00,22.90,1.63,1,0
2025-04-21,7290119913244,מילוקה סטיק הגנה מהשמש SPF50,ANCOROTTI MILUCCA,ישראל,סטיק הגנה מהשמש SPF50,גרם,20.00,100 גרם,0,1.00,60.00,0.03,1,0
2025-01-08,7290111598098,מילוקה לק 161,General,לוקסמבורג,לק 161,,0.00,0.00,0,1.00,12.00,12.00,1,0
2025-04-09,7290112005519,אקטיב פרש מכשיר אוטומטי+מילוי ניחוח יערו,רקיט בנקיזר,הונגריה,אקטיב פרש מכשיר אוטומטי לבישום הבית + בקבוק מילוי בניחוח יערות גשם,,1.00,0.00,0,1.00,60.90,60.90,1,0
2025-04-20,03402809,הרשי ריזס שוקולד לבן 39 גרם,ליימן שליסל,ארצות הברית,ריזס שוקולד לבן במילוי קרם בוטנים,גרם,39.00,100 גרם,0,1.00,5.90,0.00,1,0
2025-04-09,7610458010150,פארו מברשת 1015,סיראם,,איזולה מברשת ספירלית 1015,,10.00,0.00,0,1.00,66.90,6.69,1,0
2025-08-11,8423371008055,סאליסול- בוטנים ושקדים מקורמלים 130 גרם,גלוברנדס,ספרד,בוטנים ושקדים מקורמלים,גרם,130.00,100 גרם,0,1.00,16.90,0.00,1,0
2025-03-31,7290120660335,סוכריות עוגה מיקס כוכבים כחול לבן 120 גר,שמחה זה אנחנו,ישראל,סוכריות עוגה מיקס כוכבים כחול לבן,גרם,120.00,100 גרם,0,1.00,13.90,0.00,1,0
2025-04-09,7290010883059,אורביטול מברשת שיניים בוב ספוג חשמלית,General,סין,מברשת שיניים לילדים עם סוללות בוב ספוג,,0.00,0.00,0,1.00,40.90,40.90,1,0
2025-04-29,7290017218526,אלטמן ביוטין 1000 מקג 50 טבליות,אלטמן,ישראל,"ביוטין 1000 מק""ג",,50.00,0.00,0,1.00,93.90,1.87,1,0
2025-03-12,7290118204343,TMH זוג אוברולים 3-6 אוניה,General,בריטניה,אוברולים 3-6 אוניה,,2.00,0.00,0,1.00,92.90,46.45,1,0
2025-04-29,0033984008663,סולגר כרום פיקולינט 200 90 כמוסות,אמברוזיה/סולגר,,כרום פיקולינט 200,,90.00,0.00,0,1.00,136.90,1.52,1,0
2025-04-09,7290116532783,וזלין שפתון לחות ורוד,יוניליוור,ארצות הברית,שפתון לחות ורוד,גרם,10.00,100 גרם,0,1.00,18.90,0.01,1,0
2025-04-09,8426420083140,זוג מוצץ פיזיולוגיWALK IN PARK 6-18 ירוק,General,ספרד,מוצצי סיליקון WALK IN PARK 6-18 - ירוק,,2.00,0.00,0,1.00,50.90,25.45,1,0
2025-04-09,8001800006553,קפסולות תואמות נספרסו NAPOLI,קנדי חשמל ונכסים,איטליה,קפסולות תואמות נספרסו NAPOLI,,10.00,0.00,0,1.00,22.90,2.29,1,0
2025-07-24,7290119919215,קאבלו סרום קרטין לשיער מוחלק 100 מל,ארמן,ישראל,סרום קרטין לשיער שעבר החלקה או טיפול בחום,,100.00,0.00,0,1.00,34.90,0.34,1,0
2025-08-15,5013965850455,אורל בי מי פה פרו אקספרט 250 מל,דיפלומט,גרמניה,מי פה פרו אקספרט להגנה מקצועית,מיליליטר,250.00,"100 מ""ל",0,1.00,14.90,0.00,1,0
2025-07-17,192333149119,קלינק מסיר איפור באלם פחם לפנים ולעיניים,General,יפן,TAKE THE DAY OFF מסיר איפור באלם פחם לפנים ולעיניים לעור יבש-מעורב עד שמן,מיליליטר,125.00,"100 מ""ל",0,1.00,185.00,0.01,1,0
2025-06-01,7290104969935,קרליין קרם יום ויטמין C,אגיס,ישראל,C POWER קרם יום ויטמין C,מיליליטר,50.00,"100 מ""ל",0,1.00,67.00,0.01,1,0
2025-04-24,7290008017909,מורז מגן פוליגונום לשפתיים 10 מל,מורז,,שפתון פוליגונום לשפתיים יבשות,מיליליטר,10.00,"100 מ""ל",0,1.00,20.90,0.02,1,0
